Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Distribution Channel,User Language,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,What is your age?,What is your sex?,What is your ethnicity?,"If you selected ""more than one"" or ""other,"" please explain:",Please choose the highest level of education that your parents attained (choose one),Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Happy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Worried / Anxious","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Pleased","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Angry / Hostile","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Frustrated","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Depressed / Blue","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Relaxed / Calm","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Unhappy","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Enjoyment / Fun","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Peaceful / Serene","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Dull / Bored","Using the 7-point scale below, please indicate the
extent to which you have felt this way in the past 24 hours: - Joyful",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - In most ways my life is close to my ideal","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - The conditions of my life are excellent","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - I am satisfied with my life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - So far I have gotten the important things I want in life","Please
rate your agreement with each of the five statements below. Use the 7-point
scale provided. - If I could live my life over, I would change almost nothing",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,"Q39 - I felt a sense of contact with people who care for me, and whom I care for",Q39 - I was lonely,Q39 - I felt close and connected with other people who are important to me,Q39 - I felt unappreciated by one or more important people,Q39 - I felt a strong sense of intimacy with the people I spent time with,Q41 - I had disagreement or conflicts with people I usually get along with,Q41 - I was successfully completing difficult tasks and projects,"Q41 - I experienced some kind of failure, or was unable to do well at something",Q41 - I took on and mastered hard challenges,"Q41 - I did something stupid, that made me feel incompetent",Q43 - I did well even at the hard things,Q43 - I struggled doing something I should be good at,Q43 - I was free to do things my own way,Q43 - I had a lot of pressures I could do without,Q43 - My choices expressed my true self,Q45 - There were people telling me what I had to do,Q45 - I was really doing what interests me,Q45 - I had to do things against my will,Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Condition
1/12/18 12:03,1/12/18 12:09,0,100,330,1,1/12/18 12:09,R_3lXD4XPSTS5ybXq,,,,,anonymous,EN,0,0,82.218,0,19,1,5,,5,1.746,30.942,33.517,5,7,3,6,2,2,3,6,2,7,5,3,6,6.801,61.793,63.485,16,7,7,7,7,6,6.361,21.538,23.016,6,5,2,5,1,5,2,2,1,1,2,3,2,4,1,5,3,5,2,5.909,118.52,119.721,22,4
1/12/18 12:06,1/12/18 12:11,0,100,319,1,1/12/18 12:11,R_1otMW5m1kht6xdt,,,,,anonymous,EN,0,0,45.32,0,19,2,6,,3,10.935,85.083,90.423,6,5,5,5,4,3,2,4,2,4,4,2,4,9.724,50.928,52.885,13,4,4,3,4,2,5.8,19.244,20.906,6,3,2,3,4,2,5,4,1,1,3,4,1,2,2,3,4,4,1,7.925,97.487,99.461,21,4
1/12/18 12:16,1/12/18 12:20,0,100,235,1,1/12/18 12:20,R_2anJCixBlCCtIr5,,,,,anonymous,EN,0,0,8.673,0,17,1,8,I am Middle Eastern (Egyptian),4,4.973,66.655,70.886,7,5,4,5,2,2,2,5,2,6,6,4,6,7.894,38.542,39.214,13,4,3,4,2,1,6.923,24.645,25.425,6,4,2,5,2,4,3,4,4,4,3,5,3,2,2,3,3,3,4,13.909,80.633,81.89,20,2
1/12/18 8:22,1/12/18 8:23,0,8,9,0,1/12/18 12:22,R_0PXStHkKEJjSOjv,,,,,anonymous,EN,0,0,3.665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/18 12:17,1/12/18 12:32,0,100,916,1,1/12/18 12:32,R_POtwEpo0WC51sAN,,,,,anonymous,EN,6.125,245.238,246.715,8,18,2,8,Indian ,4,1.384,141.12,142.781,13,5,4,5,3,3,2,4,2,6,5,3,5,11.738,71.771,72.925,18,5,6,6,6,6,4.359,178.992,180.463,10,4,1,4,1,3,2,3,3,3,3,4,4,4,4,4,3,3,1,3.758,259.958,262.179,27,3
1/12/18 12:32,1/12/18 12:38,0,100,324,1,1/12/18 12:38,R_SVOAI4VjxRoUGk1,,,,,anonymous,EN,0,0,78.22,0,19,2,6,,1,1.444,29.375,32.974,4,4,3,5,1,2,1,5,2,4,5,3,5,12.343,60.762,62.573,12,2,4,7,2,6,8.173,37.232,46.327,8,4,3,2,1,2,1,2,3,1,1,3,2,4,1,2,1,3,1,8.697,96.255,97.211,20,4
1/12/18 9:06,1/12/18 9:06,0,8,5,0,1/12/18 13:06,R_1esNvRiaVYQcube,,,,,anonymous,EN,0.779,0.779,4.914,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/18 13:31,1/12/18 13:37,0,100,373,1,1/12/18 13:37,R_W0uMeJIL9VKPFQZ,,,,,anonymous,EN,0,0,74.169,0,18,2,3,,5,1.504,36.357,37.453,6,6,5,6,2,3,2,3,3,5,3,4,5,5.585,48.202,49.122,12,5,5,5,3,3,8.899,22.54,25.38,5,4,3,4,1,2,2,4,3,4,2,4,3,4,5,4,4,4,1,22.399,178.458,180.412,19,3
1/12/18 13:35,1/12/18 13:39,0,100,272,1,1/12/18 13:39,R_2rpXIRxEuds4ZFz,,,,,anonymous,EN,0,0,5.298,0,19,2,5,,4,0.929,26.023,28.576,8,4,4,4,2,6,3,4,3,3,3,3,4,14.058,61.118,62.401,12,5,4,2,2,4,9.691,26.356,27.109,5,5,3,5,2,4,1,3,4,3,1,2,3,2,3,2,3,4,4,8.008,110.846,111.605,26,2
1/12/18 14:23,1/12/18 14:29,0,100,400,1,1/12/18 14:29,R_3iL9mcXR0F9fyoV,,,,,anonymous,EN,2.538,9.67,10.537,6,19,2,5,,4,0.973,98.679,99.378,47,4,2,3,2,2,1,6,2,4,6,4,3,4.479,48.624,50.011,32,3,5,3,5,2,0.846,32.855,33.911,15,5,1,5,1,2,3,5,1,3,5,4,2,4,3,3,4,3,2,1.016,174.843,176.157,85,2
1/12/18 15:07,1/12/18 15:14,0,100,377,1,1/12/18 15:14,R_XKQgak3QW4eO9Rn,,,,,anonymous,EN,26.766,68.761,74.055,7,18,2,2,,4,1.654,18.383,21.541,6,5,4,4,2,2,2,4,3,3,3,3,3,18.334,81.803,85.891,17,3,6,4,3,5,6.409,22.616,23.775,5,4,1,3,3,4,1,1,1,1,1,1,2,3,2,3,3,3,1,15.907,155.252,157.233,22,4
1/12/18 15:31,1/12/18 15:35,0,100,276,1,1/12/18 15:35,R_10C6PkelM9zU0V8,,,,,anonymous,EN,0,0,3.812,0,18,2,2,,4,1.395,29.845,30.955,6,4,4,4,1,1,1,5,1,4,5,4,3,15.879,84.005,85.109,12,3,3,3,3,5,17.517,34.854,35.71,6,3,3,3,4,3,3,3,2,3,2,3,3,4,3,3,3,2,1,5.471,85.027,86.192,19,2
1/12/18 15:49,1/12/18 15:53,0,100,238,1,1/12/18 15:53,R_bOtL6r7yE0A9F7j,,,,,anonymous,EN,0,0,5.713,0,18,1,2,,3,33.926,68.414,71.477,7,6,4,4,5,5,4,4,4,3,3,4,4,15.995,40.62,41.856,12,3,2,3,2,1,5.163,18.566,19.84,6,2,1,2,2,2,2,3,4,2,3,3,4,3,3,3,2,3,1,6.28,80.808,82.023,27,1
1/12/18 16:43,1/12/18 16:49,0,100,364,1,1/12/18 16:49,R_1j6Z5rlPgDWJy18,,,,,anonymous,EN,5.076,101.91,104.321,35,18,2,6,,3,1.867,61.185,62.063,17,5,3,4,3,4,1,5,2,4,4,3,5,12.688,53.92,55.419,14,5,6,6,5,2,9.167,21.013,21.784,6,5,1,5,1,4,1,3,1,3,1,1,5,3,1,5,3,3,1,7.661,81.362,82.649,25,2
1/12/18 17:44,1/12/18 17:48,0,100,283,1,1/12/18 17:48,R_3kMK6vPb5xgkJXZ,,,,,anonymous,EN,0,0,6.329,0,19,2,6,,1,1.588,30.528,32.663,7,4,4,4,1,2,3,5,2,4,5,2,4,10.333,57.143,58.113,14,6,4,5,7,6,13.682,34.1,35.951,5,5,2,4,2,4,1,4,1,3,1,4,1,5,3,3,1,4,2,7.311,91.188,94.514,19,1
1/12/18 17:45,1/12/18 17:51,0,100,364,1,1/12/18 17:51,R_vAJfBgRG3kesxaN,,,,,anonymous,EN,0,0,126.695,0,21,2,7,White/Japanese,4,1.938,30.281,32.357,11,6,4,6,2,2,2,6,2,6,6,2,6,4.158,47.037,47.843,15,6,6,6,6,6,7.24,70.215,72.222,5,4,1,4,1,5,3,4,2,4,2,4,4,4,2,4,2,4,2,1.063,53.169,54.467,24,1
1/12/18 18:18,1/12/18 18:27,0,100,547,1,1/12/18 18:27,R_2rkmy1mtG3dGyda,,,,,anonymous,EN,1.194,3.424,7.825,3,18,2,5,,4,0.941,349.619,350.062,29,4,3,4,5,5,2,3,5,4,2,3,3,0.63,23.941,24.544,37,6,6,6,6,6,2.03,12.058,12.682,19,5,3,3,3,3,5,1,1,5,5,3,1,3,3,3,1,3,3,0.613,143.463,144.122,76,3
1/12/18 18:30,1/12/18 18:34,0,100,210,1,1/12/18 18:34,R_2wzqnMkLZyt7jtb,,,,,anonymous,EN,1.381,2.335,4.571,2,23,2,3,,2,1.274,41.319,42.859,20,4,4,3,3,2,3,4,1,3,3,3,2,8.411,46.02,46.919,27,4,4,4,3,3,7.642,18.023,19.391,10,3,2,2,4,2,3,5,2,1,1,3,4,4,4,1,1,3,1,10.902,86.435,87.449,55,3
1/12/18 18:35,1/12/18 18:40,0,100,333,1,1/12/18 18:40,R_3qqWek217cVQAre,,,,,anonymous,EN,0,0,2.44,0,18,2,2,,2,9.942,56.202,58.379,8,5,3,4,2,3,1,5,2,4,4,3,5,7.602,67.816,69.199,14,4,3,4,5,4,9.699,26.504,27.569,5,5,2,4,1,5,3,3,3,4,2,3,2,3,2,4,1,3,1,5.15,116.585,117.761,19,1
1/12/18 18:37,1/12/18 18:56,0,100,1143,1,1/12/18 18:56,R_2YRiZ9z3hHwEyEB,,,,,anonymous,EN,0.957,27.525,83.43,13,18,2,6,,2,2.054,34.432,37.323,6,5,7,5,2,3,3,2,3,4,2,5,4,4.6,88.301,94.469,14,3,3,5,5,3,2.957,23.121,24.404,7,5,4,4,3,5,1,3,4,3,5,3,4,4,4,3,3,4,2,72.576,893.835,897.702,24,3
1/12/18 19:14,1/12/18 19:17,0,100,187,1,1/12/18 19:17,R_3ptIH7xA6vq0Tl9,,,,,anonymous,EN,0,0,4.439,0,18,1,2,,1,1.765,59.015,60.385,4,4,3,4,5,5,3,4,4,4,4,4,4,3.752,63.891,64.733,12,2,3,4,4,4,4.123,10.885,11.773,5,3,4,4,4,4,2,3,3,3,3,4,4,2,4,3,3,2,2,3.94,37.592,38.51,19,4
1/12/18 19:27,1/12/18 20:31,0,100,3821,1,1/12/18 20:31,R_12D7NeJ2IHsvLg5,,,,,anonymous,EN,0,0,3627.649,0,18,2,2,,3,1.762,26.962,28.265,4,5,5,4,6,6,5,4,3,4,5,4,4,5.965,35.497,36.445,13,5,5,5,5,4,11.168,28.078,29.141,5,4,3,4,3,2,3,4,2,3,1,4,4,4,3,4,3,5,1,11.218,85.926,86.919,19,2
1/12/18 21:38,1/12/18 21:44,0,100,356,1,1/12/18 21:44,R_31hABKjNibOfL0m,,,,,anonymous,EN,0,0,60.896,0,18,2,6,,1,1.827,26.543,29.479,6,5,4,5,2,1,3,3,2,6,4,3,4,6.891,38.481,39.653,12,5,5,5,6,3,15.027,33.691,38.216,5,5,2,5,1,5,3,3,3,2,3,3,3,4,2,3,3,4,2,7.671,176.815,179.155,20,4
1/12/18 18:08,1/12/18 18:13,0,68,280,0,1/12/18 22:09,R_0oXZR3gic7RsJcR,,,,,anonymous,EN,1.606,6.822,7.297,4,18,2,5,,4,101.5,170.875,174.138,25,4,3,4,4,2,2,2,5,4,3,4,4,4.954,64.418,65.303,37,5,6,6,6,6,0.665,28.311,29.569,15,,,,,,,,,,,,,,,,,,,,,,,
1/12/18 22:05,1/12/18 22:11,0,100,357,1,1/12/18 22:11,R_1dvtephBHsCMpzE,,,,,anonymous,EN,8.77,8.77,9.82,1,18,2,2,,2,2.349,45.473,46.427,10,3,4,3,6,6,4,2,5,2,2,5,3,44.521,84.376,86.856,16,4,6,5,6,5,23.442,47.057,48.353,7,5,2,5,2,5,1,3,3,3,1,3,1,5,5,3,5,3,3,15.758,160.105,160.989,18,3
1/12/18 22:36,1/12/18 22:38,0,100,144,1,1/12/18 22:38,R_0JPcuTFD7n0vHhL,,,,,anonymous,EN,0,0,5.576,0,19,2,6,,3,1.378,35.17,36.381,8,6,4,5,2,3,2,4,3,6,4,4,5,5.128,29.623,30.777,15,6,6,6,6,6,3.736,8.551,9.753,5,5,2,4,2,4,3,4,2,3,2,4,2,3,3,5,3,4,3,3.698,50.246,51.514,25,1
1/12/18 20:25,1/12/18 20:25,0,8,31,0,1/13/18 0:25,R_3MKdJCzXFEt4Jlh,,,,,anonymous,EN,1.744,22.405,26.996,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/18 2:55,1/13/18 2:58,0,100,183,1,1/13/18 2:58,R_3O7GFmerv6ugxDY,,,,,anonymous,EN,2.844,2.844,3.344,1,18,2,2,,4,8.197,41.656,42.618,5,3,5,3,4,4,6,3,5,3,2,5,3,6.233,28.544,29.28,12,3,5,3,3,3,8.308,21.705,22.126,7,5,4,4,3,3,3,4,4,3,4,3,3,3,3,3,3,2,2,4.356,65.984,66.869,20,3
1/13/18 9:19,1/13/18 9:23,0,100,232,1,1/13/18 9:23,R_29cQbQRyeSwZYSl,,,,,anonymous,EN,0,0,6.909,0,18,2,2,,4,1.906,43.913,45.892,6,5,6,4,4,4,6,5,5,5,5,7,4,12.098,53.093,54.752,12,2,2,2,4,1,8.751,26.067,29.288,7,4,5,3,4,3,4,5,3,1,1,3,3,5,4,5,1,4,1,9.567,86.687,88.197,18,3
1/13/18 11:05,1/13/18 11:11,0,100,345,1,1/13/18 11:11,R_1BQ9vjgstceLPMa,,,,,anonymous,EN,0,0,44.093,0,19,2,6,,2,1.797,52.378,59.815,12,5,3,4,1,2,6,3,4,5,2,5,3,16.189,56.782,58.027,15,2,4,5,3,3,8.455,34.403,35.885,6,5,4,4,4,3,1,1,2,2,3,3,3,4,2,3,1,3,1,13.678,128.494,129.38,22,4
1/13/18 11:10,1/13/18 11:15,0,100,309,1,1/13/18 11:15,R_RkoL8xGGmNVRo2Z,,,,,anonymous,EN,0,0,44.071,0,19,2,8,,2,1.752,44.396,46.808,4,3,3,3,4,4,4,3,4,4,3,3,4,5.306,64.658,65.666,13,3,3,4,5,4,11.314,34.653,35.488,7,4,2,4,1,3,2,4,5,3,4,2,5,3,5,4,3,3,2,6.895,89.929,91.584,20,2
1/13/18 12:00,1/13/18 12:06,0,100,353,1,1/13/18 12:06,R_2dGDhmWVT12sycg,,,,,anonymous,EN,48.468,48.468,50.818,1,18,1,6,,2,1.276,43.666,49.355,6,6,2,6,1,2,1,5,1,6,5,1,5,14.572,74.362,76.316,17,6,7,7,7,6,10.75,25.046,27.365,6,4,1,4,1,3,3,5,1,5,1,5,1,5,2,5,1,5,1,13.619,109.842,111.272,18,2
1/13/18 12:10,1/13/18 12:14,0,100,251,1,1/13/18 12:14,R_2Si8gKejx8xKUej,,,,,anonymous,EN,0,0,3.455,0,18,2,2,,3,1.025,30.824,32.48,9,4,5,4,2,4,5,2,3,3,2,5,4,6.844,50.678,51.534,12,2,5,4,3,2,6.267,26.262,30.297,5,4,4,4,2,4,2,3,2,1,1,3,2,3,2,2,3,2,2,10.109,92.353,93.872,22,3
1/13/18 12:30,1/13/18 12:39,0,100,531,1,1/13/18 12:39,R_RCioWOtrt44BMu5,,,,,anonymous,EN,0,0,21.959,0,18,1,2,,5,0.922,119.233,122.9,11,5,4,3,1,4,2,6,4,4,5,5,3,18.596,79.774,80.823,14,6,5,5,7,4,25.261,51.578,54.128,6,4,1,4,1,3,1,4,1,3,1,5,1,5,1,5,1,5,1,9.165,220.964,241.806,24,4
1/13/18 12:50,1/13/18 12:54,0,100,258,1,1/13/18 12:54,R_3KBY5OmwTnKlmJ6,,,,,anonymous,EN,0,0,52.733,0,19,1,2,,4,1.07,27.315,30.231,6,4,3,4,2,2,3,4,4,5,4,4,4,8.896,35.946,37.293,13,2,2,6,2,1,12.073,40.446,42.786,7,4,3,4,2,4,1,2,2,2,1,2,2,3,2,3,2,3,2,9.472,86.026,86.702,20,3
1/13/18 12:53,1/13/18 12:56,0,100,196,1,1/13/18 12:56,R_x9Dy6VPJzB9OV3z,,,,,anonymous,EN,0,0,10.196,0,18,2,6,,2,2.69,37.149,39.367,6,3,4,4,2,4,3,2,3,3,3,5,3,9.678,42.814,43.789,13,4,4,5,5,5,8.518,20.28,21.117,6,4,1,4,1,4,2,3,3,3,2,3,2,3,2,3,1,5,1,4.816,72.246,73.345,20,4
1/13/18 12:48,1/13/18 13:00,0,100,720,1,1/13/18 13:00,R_30810rDc9PjnWMW,,,,,anonymous,EN,4.794,39.27,257.84,2,28,2,6,,1,2.662,32.781,37.28,9,3,5,3,4,4,6,1,5,1,1,7,2,38.296,252.045,253.199,23,5,5,5,7,7,17.636,31.67,32.813,6,5,5,5,1,5,1,5,1,5,1,5,1,5,5,5,1,5,5,13.38,129.289,130.322,29,3
1/13/18 13:31,1/13/18 13:37,0,100,371,1,1/13/18 13:37,R_3h2pvkmc4lyyvD3,,,,,anonymous,EN,0,0,4.242,0,18,1,2,,4,1.392,28.435,30.557,7,6,3,6,1,3,3,7,2,3,7,4,6,13.322,94.832,98.41,15,5,7,6,5,3,7.236,22.68,23.556,5,5,2,5,2,4,4,5,2,1,3,4,2,5,2,5,3,5,1,27.117,206.563,207.773,19,3
1/13/18 13:37,1/13/18 14:28,0,100,3046,1,1/13/18 14:28,R_1CkjVosLaSUoBCo,,,,,anonymous,EN,0,0,2.398,0,18,1,2,,4,1.44,18.195,20.297,7,6,2,4,2,2,2,7,2,4,7,4,5,2867.807,2921.154,2923.817,13,6,6,3,5,3,4.553,18.741,20.028,5,4,2,3,2,4,4,3,3,2,3,3,3,4,2,4,2,4,1,6.751,74.226,75.997,21,4
1/13/18 14:31,1/13/18 14:34,0,100,190,1,1/13/18 14:34,R_08MHQvXSCGDo81j,,,,,anonymous,EN,0,0,5.317,0,18,1,7,"White, Latino",2,2.263,56.986,58.117,10,1,7,1,1,7,7,7,7,2,1,7,1,12.17,33.998,35.161,12,1,1,1,1,1,7.561,14.17,15.139,5,5,5,5,5,5,1,1,5,5,5,1,1,1,1,5,5,5,5,14.704,67.669,68.483,18,4
1/13/18 14:40,1/13/18 14:46,0,100,357,1,1/13/18 14:46,R_2QApcTe5JtxHouq,,,,,anonymous,EN,0,0,38.861,0,20,2,6,,2,1.275,36.496,39.643,8,6,3,5,2,1,2,6,1,5,6,2,6,11.642,92.098,93.073,13,6,5,6,7,6,20.95,49.404,50.213,5,5,2,5,1,3,1,4,1,3,1,1,1,4,1,5,1,4,1,12.106,124.059,125.032,22,4
1/13/18 14:45,1/13/18 14:56,0,100,658,1,1/13/18 14:56,R_2BanpbmAHdLGJmV,,,,,anonymous,EN,0,0,18.333,0,18,2,2,,3,1.453,29.074,31.874,9,5,4,4,1,1,1,4,2,6,4,3,5,17.007,62.635,63.155,15,5,6,5,6,4,10.498,31.409,31.858,7,5,2,5,1,4,2,4,3,3,4,3,3,2,3,3,3,3,2,5.413,480.942,483.833,21,1
1/13/18 14:58,1/13/18 15:04,0,100,355,1,1/13/18 15:04,R_ROAgR9GvwFIB1Tj,,,,,anonymous,EN,0,0,108.859,0,18,1,7,Asian and White,3,1.642,41.559,45.765,6,6,2,5,1,2,2,5,2,4,4,4,5,7.756,54.989,56.481,12,6,6,5,4,6,8.847,32.914,34.135,6,4,3,4,2,4,2,4,2,3,2,3,2,5,2,4,1,3,2,9.094,100.261,101.578,22,3
1/13/18 11:19,1/13/18 11:19,0,8,4,0,1/13/18 15:19,R_1g6JSS2DaB7hd5K,,,,,anonymous,EN,1.067,1.067,4.107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/18 15:23,1/13/18 15:28,0,100,337,1,1/13/18 15:28,R_2TLZ4xzTo1VA8pA,,,,,anonymous,EN,0,0,76.019,0,19,2,6,,2,0.995,41.522,46.255,5,5,2,5,1,2,1,4,1,6,6,3,5,7.874,57.82,58.647,12,4,5,6,5,5,28.755,43.486,44.323,5,4,1,5,1,3,1,3,1,2,1,3,2,3,1,3,3,4,1,14.308,101.488,104.09,20,3
1/13/18 15:55,1/13/18 16:00,0,100,304,1,1/13/18 16:00,R_3smMJMgXb7e0e4l,,,,,anonymous,EN,0,0,68.999,0,18,2,6,,1,1.74,42.357,45.076,10,5,5,4,2,3,2,3,1,3,3,3,3,11.903,53.071,55.011,14,6,6,6,6,3,15.457,40.032,43.212,6,5,3,5,1,1,1,4,2,3,1,3,2,3,2,3,1,3,1,8.11,80.246,81.921,19,4
1/13/18 16:34,1/13/18 16:39,0,100,262,1,1/13/18 16:39,R_30f8xfANTyexJvZ,,,,,anonymous,EN,2.833,2.833,5.97,1,19,2,2,,4,1.178,63.031,63.868,29,6,3,5,4,3,2,4,2,4,4,5,6,4.565,32.035,32.97,42,4,5,3,3,5,41.755,50.823,51.987,14,5,3,5,5,5,5,3,5,5,1,5,5,5,5,3,3,4,2,2.95,52.912,53.535,74,3
1/13/18 17:03,1/13/18 17:07,0,100,229,1,1/13/18 17:07,R_XCljvfdHsDhDKlr,,,,,anonymous,EN,0,0,5.919,0,20,1,6,,4,3.704,50.056,57.529,10,1,5,1,3,5,3,4,4,3,4,5,2,10.59,56.316,57.202,18,4,4,4,4,4,8.944,17.468,20.911,5,3,4,2,4,2,3,4,2,4,2,4,2,3,4,3,4,3,3,1.21,76.692,80.819,25,4
1/13/18 13:37,1/13/18 13:38,0,8,7,0,1/13/18 17:38,R_Radr7XmLLrCXmeZ,,,,,anonymous,EN,0,0,2.659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/18 17:45,1/13/18 17:48,0,100,169,1,1/13/18 17:48,R_28zCRAkC74mJzs1,,,,,anonymous,EN,0,0,12.743,0,18,1,2,,4,1.182,23.436,24.553,8,4,2,4,1,2,2,6,3,5,4,4,4,5.756,31.808,32.41,12,4,5,6,4,2,4.604,20.746,24.29,9,3,2,3,3,3,1,3,4,4,4,2,2,3,4,4,3,4,3,5.124,68.614,69.133,21,3
1/13/18 18:10,1/13/18 18:14,0,100,240,1,1/13/18 18:14,R_REsBIpEH1guCRJT,,,,,anonymous,EN,0,0,2.528,0,19,1,2,,4,1.406,47.275,49.219,7,4,3,5,2,5,3,2,3,2,2,4,4,6.899,40.674,42.713,12,2,4,3,2,2,8.486,23.952,26.063,5,2,4,3,1,2,2,3,2,3,2,2,3,3,1,2,2,2,1,4.601,72.431,73.393,19,2
1/13/18 18:38,1/13/18 18:46,0,100,455,1,1/13/18 18:46,R_3kyPXEjhLj0R99c,,,,,anonymous,EN,0,0,8.118,0,18,2,6,,5,4.464,198.163,212.626,8,6,5,6,2,3,2,4,2,6,4,3,6,6.752,45.907,46.866,12,6,7,7,6,5,10.12,38.308,39.634,6,5,2,4,2,4,3,4,4,4,4,3,5,4,5,4,3,5,1,7.836,86.849,88.262,19,2
1/13/18 18:44,1/13/18 18:58,0,100,804,1,1/13/18 18:58,R_WoYh7ENU80IvOwh,,,,,anonymous,EN,281.42,283.758,284.553,3,20,,2,,4,47.764,107.41,118.061,5,4,4,4,2,2,3,4,2,4,4,5,3,18.01,90.666,95.211,16,4,6,4,4,2,8.186,50.149,50.486,6,5,1,4,1,3,3,3,2,2,3,3,3,4,3,3,3,3,3,7.668,228.784,247.607,25,4
1/13/18 18:57,1/13/18 19:00,0,100,186,1,1/13/18 19:00,R_YSSo8ZGy3wsLSPD,,,,,anonymous,EN,0,0,4.21,0,20,1,6,,2,1.256,22.169,23.245,9,5,4,5,3,4,3,5,3,5,3,5,4,6.094,38.443,39.37,15,5,5,4,5,4,7.69,18.575,19.644,6,4,3,4,2,2,4,4,2,4,2,4,2,3,3,4,3,4,1,11.394,89.971,91.197,25,3
1/13/18 19:12,1/13/18 19:16,0,100,253,1,1/13/18 19:16,R_UFjGd9SttxSCUb7,,,,,anonymous,EN,0,0,27.14,0,19,2,6,,1,1.532,34.641,40.844,9,6,1,4,2,3,1,4,1,5,3,4,4,27.779,66.525,67.171,12,4,6,6,6,4,9.204,24.054,25.187,5,4,1,4,3,4,1,1,1,1,1,4,1,4,1,4,1,4,1,9.186,82.89,84.28,21,4
1/13/18 20:17,1/13/18 20:24,0,100,404,1,1/13/18 20:24,R_3Mo05ccnh4RnJSD,,,,,anonymous,EN,0,0,75.299,0,19,1,7,Chinese and Mexican,3,0.811,36.141,37.912,12,3,5,3,4,1,2,3,4,3,1,5,2,8.825,55.139,56,14,2,2,1,1,2,5.264,19.106,25.318,5,3,4,2,4,3,4,2,1,1,3,3,4,4,4,2,2,3,3,102.211,171.585,172.36,21,2
1/13/18 17:07,1/13/18 17:07,0,8,5,0,1/13/18 21:07,R_2zwJ9acQBqW3eUk,,,,,anonymous,EN,0,0,2.199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/18 22:06,1/13/18 22:14,0,100,492,1,1/13/18 22:14,R_3nNq8Wr0vGYhWLg,,,,,anonymous,EN,0,0,176.955,0,18,2,6,,3,5.502,59.257,60.273,9,4,3,4,4,4,1,4,1,5,4,5,4,8.06,61.771,64.268,15,2,2,5,5,1,7.628,41.531,44.07,9,3,2,3,1,3,1,4,1,3,1,3,1,1,5,3,3,1,2,5.077,136.183,137.268,26,3
1/13/18 22:10,1/13/18 22:14,0,100,240,1,1/13/18 22:14,R_1Ioz7t19GVRAdLO,,,,,anonymous,EN,0,0,4.624,0,20,1,2,,2,1.465,33.458,34.375,4,2,4,3,3,6,5,3,5,2,2,5,2,17.208,56.074,62.424,12,3,3,3,2,3,13.64,25.028,26.02,5,2,4,2,4,3,4,3,4,2,5,2,4,3,4,2,3,3,3,5.684,85.094,85.498,23,3
1/13/18 21:38,1/13/18 22:23,0,100,2697,1,1/13/18 22:23,R_1OpHeHNDWxsXsmX,,,,,anonymous,EN,2.239,1905.01,2004.37,54,18,2,2,,3,1.211,33.325,40.764,23,6,7,4,3,2,4,3,5,6,5,6,5,9.305,73.95,183.987,38,5,5,6,4,6,14.444,38.569,41.059,12,5,4,4,2,4,3,4,5,3,3,4,1,5,1,3,2,5,1,3.382,420.114,420.837,70,3
